"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-01-24",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"60",",,7","25",",,7","27",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-01-25",,,,,"0.00","T,,7,0600","0.0","T,,7,","0.0","T,,7,",,,"45",",,7","26",",,7","32",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-01-26",,,,,"0.06",",,7,0600","0.8",",,7,","1.0",",,7,",,,"38",",,7","18",",,7","18",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-01-27",,,,,"0.00",",,7,0600","0.0",",,7,","0.0","T,,7,",,,"45",",,7","18",",,7","27",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-01-28",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"53",",,7","25",",,7","26",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-01-29",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"62",",,7","25",",,7","48",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-01-30",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"59",",,7","34",",,7","35",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-01-31",,,,,"0.09",",,7,0600","1.5",",,7,","1.0",",,7,",,,"66",",,7","27",",,7","28",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-01",,,,,"0.02",",,7,0600","0.2",",,7,","0.0","T,,7,",,,"35",",,7","22",",,7","26",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-02",,,,,"0.49",",,7,0600","6.9",",,7,","7.0",",,7,",,,"29",",,7","20",",,7","20",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-03",,,,,"0.15",",,7,0600","3.8",",,7,","8.0",",,7,",,,"21",",,7","4",",,7","6",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-04",,,,,"0.00",",,7,0600","0.0",",,7,","6.0",",,7,",,,"29",",,7","4",",,7","12",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-05",,,,,"0.00",",,7,0600","0.0",",,7,","5.0",",,7,",,,"40",",,7","12",",,7","21",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-06",,,,,"0.00",",,7,0600","0.0",",,7,","4.0",",,7,",,,"39",",,7","17",",,7","22",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-07",,,,,"0.00",",,7,0600","0.0",",,7,","4.0",",,7,",,,"53",",,7","22",",,7","42",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-08",,,,,"0.00",",,7,0600","0.0",",,7,","3.0",",,7,",,,"44",",,7","21",",,7","21",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-09",,,,,"0.00",",,7,0600","0.0",",,7,","2.0",",,7,",,,"45",",,7","19",",,7","29",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-10",,,,,"0.00",",,7,0600","0.0",",,7,","1.0",",,7,",,,"55",",,7","28",",,7","38",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-11",,,,,"0.00",",,7,0600","0.0",",,7,","0.0","T,,7,",,,"68",",,7","32",",,7","37",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-12",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"66",",,7","31",",,7","31",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-13",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"54",",,7","28",",,7","28",",,7,0600","    1",",,7",,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-14",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"66",",,7","28",",,7","34",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-15",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"55",",,7","31",",,7","34",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-16",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"58",",,7","28",",,7","29",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-17",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"60",",,7","28",",,7","32",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-18",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"66",",,7","30",",,7","34",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-19",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"73",",,7","33",",,7","44",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-20",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"66",",,7","32",",,7","36",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-21",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"65",",,7","29",",,7","29",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-22",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"48",",,7","25",",,7","26",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-23",,,,,"0.09",",,7,0600","0.9",",,7,","1.0",",,7,",,,"51",",,7","25",",,7","29",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-24",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"41",",,7","25",",,7","25",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-25",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"51",",,7","19",",,7","19",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-26",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"51",",,7","19",",,7","26",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-27",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"63",",,7","25",",,7","34",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-28",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"72",",,7","34",",,7","46",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-02-29",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"62",",,7","37",",,7","38",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-01",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"65",",,7","28",",,7","34",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-02",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"57",",,7","32",",,7","43",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-03",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"61",",,7","30",",,7","31",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-04",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"64",",,7","30",",,7","41",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-05",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"59",",,7","40",",,7","43",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-06",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"66",",,7","36",",,7","37",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-07",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"69",",,7","37",",,7","40",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-08",,,,,"0.04",",,7,0600","0.0",",,7,","0.0",",,7,",,,"56",",,7","28",",,7","29",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-09",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"49",",,7","29",",,7","30",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-10",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"56",",,7","29",",,7","32",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-11",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"67",",,7","32",",,7","41",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-12",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"74",",,7","32",",,7","38",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-13",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"64",",,7","37",",,7","38",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-14",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"63",",,7","37",",,7","40",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-15",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"66",",,7","35",",,7","35",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-16",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"46",",,7","31",",,7","31",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-17",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"47",",,7","27",",,7","27",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-18",,,,,"0.24",",,7,0600","2.8",",,7,","2.0",",,7,",,,"35",",,7","22",",,7","22",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-19",,,,,"0.09",",,7,0600","1.6",",,7,","1.0",",,7,",,,"30",",,7","21",",,7","21",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-20",,,,,"0.01",",,7,0600","0.1",",,7,","0.0",",,7,",,,"35",",,7","20",",,7","21",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-21",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"61",",,7","21",",,7","46",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-22",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"74",",,7","40",",,7","41",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-23",,,,,"0.27",",,7,0600","1.4",",,7,","1.0",",,7,",,,"72",",,7","32",",,7","32",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-24",,,,,"0.84",",,7,0600","12.3",",,7,","13.0",",,7,",,,"32",",,7","13",",,7","13",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-25",,,,,"0.00",",,7,0600","0.0",",,7,","8.0",",,7,",,,"47",",,7","13",",,7","29",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-26",,,,,"0.05",",,7,0600","0.4",",,7,","4.0",",,7,",,,"51",",,7","26",",,7","26",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-27",,,,,"0.03",",,7,0600","0.3",",,7,","4.0",",,7,",,,"35",",,7","22",",,7","22",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-28",,,,,"0.00",",,7,0600","0.0",",,7,","2.0",",,7,",,,"52",",,7","22",",,7","31",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-29",,,,,"0.00",",,7,0600","0.0",",,7,","0.0","T,,7,",,,"64",",,7","30",",,7","37",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-30",,,,,"0.07",",,7,0600","0.0",",,7,","0.0",",,7,",,,"58",",,7","33",",,7","34",",,7,0600",,,"    1",",,7",,,"    1",",,7",,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-03-31",,,,,"0.00","T,,7,0600","0.0","T,,7,","0.0",",,7,",,,"49",",,7","29",",,7","30",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-01",,,,,"0.01",",,7,0600","0.1",",,7,","0.0",",,7,",,,"41",",,7","24",",,7","25",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-02",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"51",",,7","24",",,7","38",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-03",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"64",",,7","35",",,7","37",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-04",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"70",",,7","37",",,7","43",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-05",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"73",",,7","41",",,7","44",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-06",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"70",",,7","38",",,7","38",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-07",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"72",",,7","37",",,7","39",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-08",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"64",",,7","37",",,7","37",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-09",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"65",",,7","37",",,7","43",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-10",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"72",",,7","41",",,7","42",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-11",,,,,"0.24",",,7,0600","0.0",",,7,","0.0",",,7,",,,"67",",,7","38",",,7","40",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-12",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"59",",,7","39",",,7","40",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-13",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"71",",,7","40",",,7","44",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-14",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"73",",,7","43",",,7","47",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-15",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"78",",,7","43",",,7","43",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-16",,,,,"0.55",",,7,0600","0.8",",,7,","1.0",",,7,",,,"53",",,7","32",",,7","32",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-17",,,,,"1.03",",,7,0600","7.3",",,7,","8.0",",,7,",,,"32",",,7","30",",,7","30",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-18",,,,,"0.03",",,7,0600","0.3",",,7,","4.0",",,7,",,,"36",",,7","30",",,7","31",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-19",,,,,"0.03",",,7,0600","0.0","T,,7,","2.0",",,7,",,,"44",",,7","31",",,7","33",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-20",,,,,"0.03",",,7,0600","0.0","T,,7,","0.0",",,7,",,,"49",",,7","32",",,7","36",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-21",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"57",",,7","36",",,7","36",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-22",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"64",",,7","36",",,7","40",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-23",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"80",",,7","39",",,7","60",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-24",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"78",",,7","39",",,7","41",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-25",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"68",",,7","41",",,7","41",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-26",,,,,"0.03",",,7,0600","0.0",",,7,","0.0",",,7,",,,"73",",,7","40",",,7","44",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-27",,,,,"0.02",",,7,0600","0.1",",,7,","0.0",",,7,",,,"49",",,7","29",",,7","29",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-28",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"55",",,7","29",",,7","36",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-29",,,,,"0.18",",,7,0600","0.2",",,7,","0.0",",,7,",,,"40",",,7","32",",,7","35",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-04-30",,,,,"0.12",",,7,0600","1.2",",,7,","1.0",",,7,",,,"35",",,7","32",",,7","32",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-01",,,,,"0.15",",,7,0600","0.0","T,,7,","0.0",",,7,",,,"37",",,7","32",",,7","33",",,7,0600",,,,,"    1",",,7",,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-02",,,,,"0.08",",,7,0600","0.2",",,7,","0.0",",,7,",,,"41",",,7","27",",,7","27",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-03",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"59",",,7","27",",,7","37",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-04",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"66",",,7","37",",,7","42",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-05",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"75",",,7","42",",,7","48",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-06",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"81",",,7","47",",,7","51",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-07",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"82",",,7","50",",,7","54",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-08",,,,,"0.04",",,7,0600","0.0",",,7,","0.0",",,7,",,,"54",",,7","35",",,7","36",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-09",,,,,"0.16",",,7,0600","0.0",",,7,","0.0",",,7,",,,"65",",,7","36",",,7","42",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-10",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"67",",,7","41",",,7","50",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-11",,,,,"0.29",",,7,0600","0.0",",,7,","0.0",",,7,",,,"66",",,7","40",",,7","41",",,7,0600",,,"    1",",,7",,,"    1",",,7",,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-12",,,,,"0.02",",,7,0600","0.0",",,7,","0.0",",,7,",,,"60",",,7","37",",,7","38",",,7,0600",,,"    1",",,7",,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-13",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"71",",,7","38",",,7","51",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-14",,,,,"0.00","T,,7,0600","0.0",",,7,","0.0",",,7,",,,"72",",,7","41",",,7","41",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-15",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"52",",,7","40",",,7","40",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-16",,,,,"0.09",",,7,0600","0.0",",,7,","0.0",",,7,",,,"56",",,7","40",",,7","44",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-17",,,,,"0.49",",,7,0600","0.0",",,7,","0.0",",,7,",,,"45",",,7","38",",,7","38",",,7,0600","    1",",,7",,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-18",,,,,"0.07",",,7,0600","0.0",",,7,","0.0",",,7,",,,"49",",,7","38",",,7","38",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-19",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"68",",,7","38",",,7","44",",,7,0600",,,,,,,,,,,,
"USW00023062","DENVER STAPLETON, CO US","39.76746","-104.86948","1610.6","2016-05-20",,,,,"0.00",",,7,0600","0.0",",,7,","0.0",",,7,",,,"74",",,7","44",",,7","51",",,7,0600",,,,,,,,,,,,
